session_id,date,month,month_num,year,year_month,day_of_week,traffic_source,landing_page,device,location,pages_viewed,session_duration_s,bounced,converted,new_user
SES-0033010,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Mobile,San Antonio,1,12.0,True,False,True
SES-0033011,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/services,Mobile,Dallas,5,412.0,False,False,False
SES-0033012,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/services,Mobile,New York,3,281.0,False,False,True
SES-0033013,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Mobile,Phoenix,1,31.0,True,False,True
SES-0033014,2024-03-13,March,3,2024,2024-03,Wednesday,Referral,/home,Desktop,Phoenix,4,308.0,False,False,False
SES-0033015,2024-03-13,March,3,2024,2024-03,Wednesday,Paid Search,/about,Mobile,Chicago,1,21.0,True,False,True
SES-0033016,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/home,Mobile,Dallas,5,340.0,False,False,True
SES-0033017,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/contact,Mobile,Philadelphia,7,399.0,False,False,True
SES-0033018,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Tablet,Chicago,3,468.0,False,False,True
SES-0033019,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Desktop,San Antonio,4,314.0,False,False,True
SES-0033020,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/team,Desktop,Phoenix,3,376.0,False,True,True
SES-0033021,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Desktop,San Diego,1,36.0,True,False,True
SES-0033022,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Tablet,New York,7,210.0,False,False,True
SES-0033023,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/book-appointment,Desktop,Chicago,1,31.0,True,False,True
SES-0033024,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/services,Mobile,San Diego,1,13.0,True,False,True
SES-0033025,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/contact,Mobile,Los Angeles,7,242.0,False,False,False
SES-0033026,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/home,Desktop,Houston,6,245.0,False,False,True
SES-0033027,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/home,Desktop,Philadelphia,6,280.0,False,False,True
SES-0033028,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/contact,Desktop,San Antonio,6,254.0,False,False,False
SES-0033029,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/home,Desktop,New York,1,32.0,True,False,True
SES-0033030,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/blog,Desktop,Philadelphia,8,114.0,False,True,True
SES-0033031,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/blog,Desktop,Philadelphia,8,92.0,False,False,True
SES-0033032,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/contact,Mobile,Los Angeles,5,389.0,False,False,True
SES-0033033,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/services,Desktop,Chicago,3,408.0,False,False,True
SES-0033034,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/testimonials,Mobile,Los Angeles,5,212.0,False,False,True
SES-0033035,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/book-appointment,Desktop,Dallas,1,35.0,True,False,False
SES-0033036,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/book-appointment,Tablet,New York,6,475.0,False,False,True
SES-0033037,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/home,Mobile,New York,1,26.0,True,False,False
SES-0033038,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/faq,Mobile,Phoenix,1,33.0,True,False,True
SES-0033039,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/book-appointment,Tablet,San Diego,8,443.0,False,True,False
SES-0033040,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/home,Desktop,Houston,6,407.0,False,False,False
SES-0033041,2024-03-13,March,3,2024,2024-03,Wednesday,Paid Search,/home,Mobile,Philadelphia,3,235.0,False,False,True
SES-0033042,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/book-appointment,Mobile,Austin,6,86.0,False,False,True
SES-0033043,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/services,Tablet,Philadelphia,1,19.0,True,False,True
SES-0033044,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/services,Tablet,Phoenix,1,13.0,True,False,True
SES-0033045,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/book-appointment,Desktop,Chicago,5,152.0,False,False,False
SES-0033046,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/home,Desktop,Austin,1,33.0,True,False,False
SES-0033047,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/testimonials,Mobile,Los Angeles,1,20.0,True,False,True
SES-0033048,2024-03-13,March,3,2024,2024-03,Wednesday,Direct,/home,Desktop,Houston,1,21.0,True,False,True
SES-0033049,2024-03-13,March,3,2024,2024-03,Wednesday,Email Campaign,/about,Mobile,Dallas,8,364.0,False,False,False
SES-0033050,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/services,Mobile,Los Angeles,1,32.0,True,False,False
SES-0033051,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/book-appointment,Mobile,Chicago,5,231.0,False,True,False
SES-0033052,2024-03-13,March,3,2024,2024-03,Wednesday,Social Media,/contact,Desktop,New York,1,28.0,True,False,False
SES-0033053,2024-03-13,March,3,2024,2024-03,Wednesday,Organic Search,/blog,Tablet,San Diego,4,410.0,False,True,False
SES-0033054,2024-03-13,March,3,2024,2024-03,Wednesday,Paid Search,/home,Mobile,Dallas,3,431.0,False,False,True
SES-0033055,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/home,Mobile,New York,1,26.0,True,False,True
SES-0033056,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/home,Desktop,Dallas,1,34.0,True,False,False
SES-0033057,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,New York,8,232.0,False,False,False
SES-0033058,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Mobile,Austin,6,210.0,False,False,True
SES-0033059,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/services,Mobile,Chicago,8,402.0,False,False,False
SES-0033060,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/services,Desktop,Philadelphia,1,40.0,True,False,True
SES-0033061,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/book-appointment,Tablet,San Diego,8,143.0,False,False,False
SES-0033062,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Mobile,Philadelphia,4,198.0,False,False,False
SES-0033063,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/home,Desktop,Los Angeles,1,15.0,True,False,True
SES-0033064,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Mobile,Phoenix,2,62.0,False,False,False
SES-0033065,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/home,Desktop,Los Angeles,4,186.0,False,False,True
SES-0033066,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/book-appointment,Desktop,Austin,1,20.0,True,False,True
SES-0033067,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/blog,Desktop,Phoenix,7,151.0,False,False,False
SES-0033068,2024-03-14,March,3,2024,2024-03,Thursday,Email Campaign,/book-appointment,Desktop,San Diego,6,459.0,False,False,True
SES-0033069,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/services,Tablet,New York,3,359.0,False,False,False
SES-0033070,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/book-appointment,Mobile,Houston,1,12.0,True,False,True
SES-0033071,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/services,Desktop,Dallas,5,183.0,False,False,True
SES-0033072,2024-03-14,March,3,2024,2024-03,Thursday,Email Campaign,/book-appointment,Mobile,Phoenix,2,235.0,False,False,True
SES-0033073,2024-03-14,March,3,2024,2024-03,Thursday,Referral,/blog,Mobile,Austin,4,182.0,False,False,True
SES-0033074,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/services,Mobile,Chicago,1,32.0,True,False,True
SES-0033075,2024-03-14,March,3,2024,2024-03,Thursday,Email Campaign,/blog,Desktop,Chicago,8,82.0,False,False,True
SES-0033076,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,Phoenix,1,32.0,True,False,True
SES-0033077,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/testimonials,Mobile,Dallas,1,21.0,True,False,True
SES-0033078,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/home,Mobile,Los Angeles,3,64.0,False,False,False
SES-0033079,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/about,Desktop,New York,7,164.0,False,False,True
SES-0033080,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/book-appointment,Desktop,Dallas,2,183.0,False,False,True
SES-0033081,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/home,Desktop,Los Angeles,6,287.0,False,False,True
SES-0033082,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/home,Desktop,Houston,1,30.0,True,False,True
SES-0033083,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,San Diego,5,280.0,False,False,True
SES-0033084,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/blog,Desktop,Phoenix,4,108.0,False,False,False
SES-0033085,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/blog,Mobile,Chicago,1,42.0,True,False,True
SES-0033086,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/services,Desktop,San Diego,6,251.0,False,True,True
SES-0033087,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/services,Mobile,Dallas,1,20.0,True,False,True
SES-0033088,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,Austin,1,17.0,True,False,True
SES-0033089,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/book-appointment,Desktop,New York,8,287.0,False,False,True
SES-0033090,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/home,Tablet,Austin,3,445.0,False,False,True
SES-0033091,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/book-appointment,Desktop,New York,2,459.0,False,False,True
SES-0033092,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/book-appointment,Mobile,Phoenix,1,15.0,True,False,False
SES-0033093,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/home,Desktop,New York,5,332.0,False,False,True
SES-0033094,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/about,Mobile,Dallas,6,326.0,False,False,False
SES-0033095,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/about,Mobile,Dallas,6,242.0,False,False,True
SES-0033096,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/home,Desktop,Phoenix,1,10.0,True,False,True
SES-0033097,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/book-appointment,Mobile,Philadelphia,5,240.0,False,False,True
SES-0033098,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/services,Tablet,Houston,1,31.0,True,False,True
SES-0033099,2024-03-14,March,3,2024,2024-03,Thursday,Referral,/services,Desktop,San Antonio,1,42.0,True,False,False
SES-0033100,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/home,Mobile,Chicago,5,264.0,False,False,True
SES-0033101,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/contact,Desktop,Austin,2,347.0,False,False,False
SES-0033102,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,Philadelphia,8,480.0,False,False,True
SES-0033103,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/testimonials,Desktop,Los Angeles,6,193.0,False,False,False
SES-0033104,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/testimonials,Mobile,San Diego,1,25.0,True,False,True
SES-0033105,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/about,Mobile,Phoenix,2,350.0,False,True,True
SES-0033106,2024-03-14,March,3,2024,2024-03,Thursday,Referral,/home,Desktop,Houston,1,43.0,True,False,False
SES-0033107,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/blog,Desktop,Austin,1,23.0,True,False,True
SES-0033108,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Mobile,San Antonio,3,472.0,False,False,False
SES-0033109,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,Philadelphia,2,162.0,False,False,False
SES-0033110,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/services,Tablet,New York,5,278.0,False,False,True
SES-0033111,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Desktop,San Antonio,5,75.0,False,False,False
SES-0033112,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/home,Mobile,Austin,1,11.0,True,False,True
SES-0033113,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/about,Tablet,New York,6,363.0,False,False,False
SES-0033114,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/about,Desktop,Los Angeles,6,113.0,False,False,False
SES-0033115,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/blog,Mobile,Philadelphia,1,23.0,True,False,False
SES-0033116,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/about,Mobile,San Diego,1,39.0,True,False,True
SES-0033117,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/contact,Mobile,Los Angeles,1,24.0,True,False,False
SES-0033118,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/home,Desktop,Phoenix,1,31.0,True,False,True
SES-0033119,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/about,Desktop,New York,4,105.0,False,False,False
SES-0033120,2024-03-14,March,3,2024,2024-03,Thursday,Paid Search,/home,Desktop,Chicago,1,20.0,True,False,True
SES-0033121,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/services,Mobile,San Antonio,1,41.0,True,False,False
SES-0033122,2024-03-14,March,3,2024,2024-03,Thursday,Direct,/about,Mobile,Dallas,1,36.0,True,False,True
SES-0033123,2024-03-14,March,3,2024,2024-03,Thursday,Social Media,/home,Mobile,Austin,1,18.0,True,False,True
SES-0033124,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/services,Mobile,Phoenix,8,322.0,False,False,True
SES-0033125,2024-03-14,March,3,2024,2024-03,Thursday,Organic Search,/home,Mobile,Phoenix,7,367.0,False,False,False
SES-0033126,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/about,Mobile,Philadelphia,2,179.0,False,False,False
SES-0033127,2024-03-15,March,3,2024,2024-03,Friday,Paid Search,/services,Desktop,Dallas,1,24.0,True,False,True
SES-0033128,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/services,Mobile,Chicago,3,230.0,False,False,False
SES-0033129,2024-03-15,March,3,2024,2024-03,Friday,Direct,/services,Mobile,Houston,8,369.0,False,True,True
SES-0033130,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Tablet,Dallas,3,431.0,False,False,False
SES-0033131,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/about,Desktop,Los Angeles,1,28.0,True,False,True
SES-0033132,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/testimonials,Mobile,Chicago,1,30.0,True,False,True
SES-0033133,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/testimonials,Mobile,San Antonio,2,378.0,False,False,False
SES-0033134,2024-03-15,March,3,2024,2024-03,Friday,Direct,/contact,Desktop,Phoenix,1,17.0,True,False,True
SES-0033135,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/book-appointment,Desktop,San Antonio,1,17.0,True,False,False
SES-0033136,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Mobile,Austin,1,11.0,True,False,False
SES-0033137,2024-03-15,March,3,2024,2024-03,Friday,Paid Search,/book-appointment,Mobile,Phoenix,4,317.0,False,False,True
SES-0033138,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/book-appointment,Desktop,Philadelphia,1,18.0,True,False,True
SES-0033139,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/team,Mobile,San Antonio,4,390.0,False,False,True
SES-0033140,2024-03-15,March,3,2024,2024-03,Friday,Paid Search,/services,Mobile,San Antonio,1,44.0,True,False,True
SES-0033141,2024-03-15,March,3,2024,2024-03,Friday,Email Campaign,/book-appointment,Desktop,New York,2,187.0,False,False,True
SES-0033142,2024-03-15,March,3,2024,2024-03,Friday,Direct,/home,Desktop,Phoenix,2,199.0,False,False,False
SES-0033143,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/services,Desktop,Phoenix,1,38.0,True,False,False
SES-0033144,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Mobile,San Antonio,7,186.0,False,False,True
SES-0033145,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/book-appointment,Mobile,San Antonio,5,287.0,False,False,True
SES-0033146,2024-03-15,March,3,2024,2024-03,Friday,Direct,/home,Desktop,Dallas,8,222.0,False,False,True
SES-0033147,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Desktop,San Diego,4,84.0,False,False,True
SES-0033148,2024-03-15,March,3,2024,2024-03,Friday,Direct,/book-appointment,Mobile,Dallas,8,312.0,False,False,False
SES-0033149,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Desktop,Dallas,7,253.0,False,False,True
SES-0033150,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Desktop,Philadelphia,6,463.0,False,False,True
SES-0033151,2024-03-15,March,3,2024,2024-03,Friday,Email Campaign,/about,Mobile,Philadelphia,3,199.0,False,False,True
SES-0033152,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Mobile,Houston,1,23.0,True,False,False
SES-0033153,2024-03-15,March,3,2024,2024-03,Friday,Direct,/contact,Desktop,Chicago,1,43.0,True,False,False
SES-0033154,2024-03-15,March,3,2024,2024-03,Friday,Direct,/about,Mobile,Philadelphia,2,464.0,False,False,True
SES-0033155,2024-03-15,March,3,2024,2024-03,Friday,Paid Search,/book-appointment,Mobile,Phoenix,5,346.0,False,False,False
SES-0033156,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/blog,Tablet,San Diego,1,34.0,True,False,True
SES-0033157,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Desktop,Austin,6,345.0,False,False,False
SES-0033158,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/book-appointment,Desktop,Austin,1,11.0,True,False,True
SES-0033159,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/services,Mobile,Houston,1,31.0,True,False,False
SES-0033160,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/book-appointment,Desktop,San Antonio,2,434.0,False,False,False
SES-0033161,2024-03-15,March,3,2024,2024-03,Friday,Direct,/book-appointment,Desktop,New York,1,32.0,True,False,True
SES-0033162,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/book-appointment,Mobile,San Diego,1,41.0,True,False,False
SES-0033163,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/faq,Mobile,Chicago,1,19.0,True,False,True
SES-0033164,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/services,Mobile,New York,3,255.0,False,False,True
SES-0033165,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/about,Desktop,Chicago,1,32.0,True,False,True
SES-0033166,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/blog,Mobile,Los Angeles,1,35.0,True,False,True
SES-0033167,2024-03-15,March,3,2024,2024-03,Friday,Direct,/blog,Mobile,Los Angeles,3,71.0,False,False,True
SES-0033168,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/testimonials,Desktop,Phoenix,1,41.0,True,False,True
SES-0033169,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Mobile,Dallas,2,271.0,False,False,False
SES-0033170,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Desktop,Philadelphia,1,29.0,True,False,True
SES-0033171,2024-03-15,March,3,2024,2024-03,Friday,Direct,/faq,Desktop,Philadelphia,3,316.0,False,False,True
SES-0033172,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/services,Desktop,San Antonio,1,29.0,True,False,False
SES-0033173,2024-03-15,March,3,2024,2024-03,Friday,Direct,/services,Mobile,Philadelphia,3,381.0,False,False,True
SES-0033174,2024-03-15,March,3,2024,2024-03,Friday,Social Media,/testimonials,Mobile,Houston,6,324.0,False,False,True
SES-0033175,2024-03-15,March,3,2024,2024-03,Friday,Paid Search,/book-appointment,Desktop,San Antonio,1,13.0,True,False,True
SES-0033176,2024-03-15,March,3,2024,2024-03,Friday,Direct,/testimonials,Desktop,Austin,2,440.0,False,False,False
SES-0033177,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/blog,Mobile,Phoenix,1,26.0,True,False,True
SES-0033178,2024-03-15,March,3,2024,2024-03,Friday,Organic Search,/home,Mobile,Austin,6,137.0,False,False,True
